Is doran bhi khubsorat kaam kiya,Positive,
Is dor mein un ki shuhra e afaq film “mola jaat” bhi shamil hai jis ne Pakistan ki tarikh mein record business kiya aur sab se ziyadah cinema haalon mein numaish pazeer rahi,Positive,
"Master Inayat Hussain ne ghair filmi ghazalen aur geet bhi compose kiye jin mein Inayat Hussain Bhatti, Munawar Sultana, Malka e Pukhraj,Dilshad Begum aur Malka e mosiqi Roshan Aara Begum ne awaza ka jadu jagaya",Positive,
"Inhe agar husun ka majmooa kaha jae to be jana ho ga, kyun ke aisa lagta hai ke qudrat ne tamam tar khobiyan in ke paikar mein yakja kardi hain",Positive,
Tahum in ki shohrat mein in ki fankarana salahiyaton ka bhi barha dakhal hai,Positive,
Kyun ke wo acting ke sath fun e raqs mein bhi apna jawab nahi rakhti,Positive,
Behar e taur isi 3 minute ke dance ki badaulat wo 1976 mein kae hit movies ke sath South film industry ki barhi star ban chuki thin,Positive,
Jaya ko bohat se aise kirdar mile jin mein inhe acting ke johar dikhane ka mauqa mila,Positive,
Jis mein raqs ki khudadad salahiyatein thin,Positive,
"Yeh khasi glamorous film thi, jis ke raqs o naghmaat ne charon taraf aik dhoom macha di thi",Positive,
Is song par Jaya Prada ne bohat kamal ka raqs kiya,Positive,
Tab Jaya ne Hindi seekhna shuru ki aur bollywood film Kaam Chor mein rawani ke sath Hindi bolti hui jalwagar hui,Positive,
Sharabi bhi super hit film thi,Positive,
Jis ka aik song is qadar maqbool hua tha ke is ke bolon ki bazagisht aaj bhi suni ja sakti hai,Positive,
"Amitabh Bachan aur Jaya Prada par filmae gae, is gane ke bol kuch yun the ke Inteha Ho Gai Intezar Ki, Aai Na Kuch Khabar Mere Yaar Ki… Film Sharabi mein acting ke sath Jaya Prada ki raqs ki salahiyatein urooj par nazar aati hain",Positive,
Lekin Jaya Prada ka fun Amitabh Bachan ke chaa jane wali shakhsiyat ke saamne jaise kuch aur nikhar kar samne aaya,Positive,
Khas taur se film Sharabi ke aik intehai maqbool gane Mujhe Nau Lakha Manga De Rey O Sayyan Dewane… par raqs karte hue wo bilashuba apne fun ke joban par nazar aati hain,Positive,
"In ka yehi image us waqt bohat kaam aya, jab inho ne siyasat ka rukh kiya",Positive,
Jaya Prada ka shumar aesi khush qismat khuwateen mein hota hai,Positive,
Jinhe 9 umri se he apne husun ka ehsaas ho jata hai,Positive,
Tahum 1994 mein jab 32 saal ki umer mein Jaya Prada ne siyasat mein qadam rakha to in ki filmy masrofiyat kam ho gai aur wo pukhta qisam ke role muntakhib karne lagi,Positive,
Mubarak ho but all employees may lab.Assistant bhi to a tay hai on k kay ho ga plz help of all Lab.Assistant,Positive,
"Allah Pak hidayat dy is kop ko
Inhain samjana muskhal hay",Positive,
Allah muaaf kare,Positive,
Ahreee umeed Imran khan,Positive,
Ala,Positive,
Bohat khob ala khobsurat zaberdast lajawab,Positive,
Khan sb the great,Positive,
Zabardast mam ji,Positive,
Zabardast,Positive,
Yeh baat na pasandeeda siyasatdaan k liye hai.Nawaz Shareef k liye nahi.Oomeed hai samajh gaye hon gey mera matlub.,Positive,
Jo kaam ziyada chalta hi wo hi batana hi,Positive,
Allah hadayat dey hamey aur hamerey leader sabihan ko be,Positive,
Bohat umda good advice,Positive,
Nice Bohat Aala Dr Khan,Positive,
Acha,Positive,
Allah rehm kare,Positive,
Boht khoob,Positive,
Phar kisa khush raha jub dil ma khushi nahi ha,Positive,
Waqai cream hi to hai jo sab chupakar acha dikha ta hai,Positive,
Qeyamat say pehlay Qeyamat ....,Positive,
Ya Allah shami musalmano ki madad ferma,Positive,
Love this song,Positive,
Wah,Positive,
Ye meri bstie ka dmg haim i ryt  Hihu,Positive,
Wah wah Wah!! Bari baat hai,Positive,
Wah wah wah,Positive,
Ya Elahi ya Elahi !,Positive,
Khoobsurat alfaz ka chunao....,Positive,
Beshak wo zaat bht azeem hy,Positive,
Buht aala,Positive,
Khudari aur emandari k alaa namoony,Positive,
Hansna tha is py? Not funny n good morning ,Positive,
"bhai tu kab aa raha hai lene, Mars nhn jana kya ",Positive,
Master of MUK MUKA,Positive,
plz reply  ab umeed hai bhai yahi ans ho ga k ap k pass fzool bato k liy time nhi hai.,Positive,
Apki batain hi apki zehni haalat ki nishandahi karti hain... Hamain koi hero bannay ki zarorat nahi hay majority employees jantay hain hamari karkardagi... Aur karkargadi se meri muraad facebook par batain karna nahi hay balkay on ground struggle hay. Dunya dekh rahi hay ap dekho ya na dekho koi farq nahi parta.,Positive,
", Apca Pakistan -  dear brothers ap ko yaha fight ki kia zroort hai. agr kisi sy koi wrong post share hooi to woh us ko delete kr dy ure mazrt k ly. laken ap logo ki apas ki larari main na ap ka faida hai ure na employees ka. shaid inhi cheezo sy to hamin kamyabi nhi milti. i m from a public sector orginazation but still with u Apca Pakistan -  &",Positive,
Problem yeh hay k frustration ko agar istemaal karna hi hay to sahi jaga istemal karain. Protest aur strike ko kamyab karain tabhi government majboor hogi. Apas may larnay se kabhi kisi ko koi faida hua hay?,Positive,
A.c.o nd c.o ne kia kasoor kia jo un ko hamesha nazar.andaz kia ja rha hai.. Kia ye govt emply ya apca me nhe aaty?,Positive,
azad kashmir government ko b yeh notification adopt Ker Lena chaiea Ta k Ak main b khushi key lehar ho our malazmine road pey na aain,Positive,
Sb sy pehly to aap apni language mind kren me aap jnab kr k mujhatib kr rha hoon or aap too tarak waly lehjy me baat kr rhy ho. Doam ye me Alhamdo lillah merit pr 2003 me bharti hooa kisi ka haq maar kr ya sifarish ya paisa dey kr kisi ko peechy dhakel kr nahi aaya. Or agar proper tareeqy sy advertisement kr k test interview k through bharti krty to koi jwaz tha inhon ny to apny zati driver guard waghera bharti kr k apny ghar me rkha or jb vhaly gaey to doosry mehakmon pe apna boajh daal gaey. Ab b aisy ma mba pass log hen jo 7 ya 8 hzar pr guard ki nokri kr rahy he q k in k pass kisi ppp wazeer ki sifarish ya us tk pohanch nahi thi.,Positive,
"Yaar me ny pehly b kha k jinhon ny formalities complete ki hen baqaida interview, test or jaiz tareeqy sy aaey hen hmen un pr koi aitraz nahi hm ye sifarshi or na ehal logon ki baat kr rhy hen. Me Ppp daur k kuch logon ko janta hoon jo k intahaee nikammy hen lekin achi poston pr hen or un ulloo k pathon ka kaam hmen krna parta he.q k unhen to kuch nahi aata ya phir wo sifarish kerwa kr ghar baithy salary lety hen or kaam ka boajh hm pr prta he.",Positive,
Acha to PMLN k under to Pakistan na bht taraki ke ha,Positive,
Wah wah wah larki Allah tumh aqal de,Positive,
Apki soch ko 21 topo ki salami,Positive,
Itny pese khrxh krny k bd b aam hi lg rhi hy...shkl achi ho to insan kci b dress m khubsurt lg skta hy,Positive,
"Even geo news give full coverge to this news by highlighting that "" PM k beta ki shadi pay sadgi ikhteyar ki gae "" ",Positive,
"Kia sadgi hai bilkul sunnat ke mutabiq , Pakistan ke ghareeb logon ko chahiye ye sadgi apna en ",Positive,
yahan ni kch poch rha to Kya hua jahan hamesha k lye jana hai wahan to pakar hogi na is pakar se zyada us pakar mein bt hai,Positive,
....That's one function saadgi,Positive,
Yh saadgi he tw h jo 18000 wala he lg rha h lhenga ,Positive,
apke liyeHe is good di ama,Positive,
Behan faraz manan ka lehmga pehne wle saaade se to log hn...LNG ka chota sa to ghapla hai ita to acha hai,Positive,
Agr yeh sadgi hai to is saadgi sy ALLAH bchaye,Positive,
etne pesoon main to ksi gaoon dehat main acha ca school benskta tha,Positive,
Thank you for sparing some time from Indian Film Industry!,Positive,
such a great personality,Positive,
Who cares about him? He might be a good actor? But not a good Muslim and dont like Pakistan.,Positive,
Oh ho,Positive,
Oh ho,Positive,
Very good bro nice,Positive,
Good,Positive,
What about peshawer metro cost?when you point finger to others three of your fingers were being pointed towards you.What about billion tree tsunami and mines in kpk which are being leased to Jahangir tareen and Asad umar and senate election which Imran himself confessed that pti MPAs were sold.,Positive,
Tere paida hony ki waja b shehbaz shareef hai chutiye,Positive,
"the best match yet of PSL-3 / 2018, thriller and full of effort.. good play #Multan and well played by #Quetta..(Y)",Positive,
Good played,Positive,
super match,Positive,
V good,Positive,
MashaAllah,Positive,
ISLAM MUBARAK,Positive,
good,Positive,
Good,Positive,
that is fast time good news,Positive,
ISLAM MUBARAK,Positive,
Ppp ab Astiblashmint ki wafadar Kutia bn gai hyZardari dako hr us ko nikal rha hy Jo Astiblashmint ko pasand ni,Positive,
Yeh he jamhooreyatLanat zardari tery shakal perKiss ko khush kar rehay ho,Positive,
Good,Positive,
Pti walon ko new guru zardari mubarak ho,Positive,
Goood ri88 ,Positive,
Very good,Positive,
Subhan Allah beshak,Positive,
good,Positive,
Keep it up Pia its good for friendly environment,Positive,
GOOD JOB,Positive,
Great work pia Pakistan zinda bad,Positive,
Good,Positive,
Great,Positive,
I would love to learn this art,Positive,
"Wow great talent,Masha Allah",Positive,
Good job,Positive,
Great work,Positive,
Very good g,Positive,
I love this art,Positive,
Boht khoob,Positive,
Good,Positive,
Shukr h k kisi ko masoom bchho ka to khyal aya. Weldon punjab food authority,Positive,
Aap Apna nambar do mojza hazrat Mohammad ka Wal Mubarak ye...mire nambar 03097065975 Wazeer Abbas,Positive,
Good,Positive,
Horse trading to norml bat ha imran khan ne senate Election k liay pori PTI zardari ko bech di ha,Positive,
Good,Positive,
Asooloon p soda na krna ... Pakistani idaron ki mazboobi aur khushhaali ki illamat hay. Self made qanoon poori qoam ki barbadi hy. Theme k baad thesis mn hero ka name batain. Pakarmy in each field/ task winner,Positive,
Pak Army zindabaad,Positive,
Pak Army. Zindabad.,Positive,
"Allah ka shukrr ada karoo....Basbuhat karamat hai Allah k, k ye apni takmeel tak pahunch gaya",Positive,
Thank you Nawaz Shareef ,Positive,
Shukran Allah.....Thank You Nawaz Shareef (I never liked him before)........Thank You My China The Great....,Positive,
Thank you Nawaz Shareef ,Positive,
Masha Allah. Thanks Allah Almighty and then thanks Pak Army.,Positive,
Tank's pak army,Positive,
MashaAllah,Positive,
pak army zindabad and live long,Positive,
Good news,Positive,
Thank you Pa k Army,Positive,
Thanks pak army,Positive,
Good g,Positive,
good,Positive,
Achy khaber hai,Positive,
Mashaallah.,Positive,
Deeer ala yar,Positive,
tu moulana hy ya koi mughamaaa hy??????? tery islam ko ne samaj saka ne siasat ko.. merey Nabi ka islam aisi to ne thi k qatil se b dosti or maqtol se b hamdardi,Positive,
Q k Nawaz ko pta he k men senate men bari jamat hony k bawujud hara hova hun.Nawaz ne sirf Raza Rabbani ki hamayt ka kaha. .lekn zardari ye ni chata k kal ko nawaz ye na kahy k PMLN ki hamayat the tb Senate Chairman bna ppp ka.,Positive,
Ya choor hea par koi cease nahi es par wah tare shan,Positive,
imran khan is the best and the great leader zindabad imran khan is the gud person,Positive,
Great addition for PTI,Positive,
very good wellcome,Positive,
Love u khan,Positive,
very good,Positive,
Pti kabhi bhi nei jeet sakti,Positive,
Good pti,Positive,
Haq ki awaz Imran Khan,Positive,
Good,Positive,
Good,Positive,
v gOOd razahayat,Positive,
Good,Positive,
Good,Positive,
good,Positive,
good good good good good good good good good good good good good good good good good good good good good good good good good good good good good,Positive,
Oh sorry saman apko tag nahi karna tha ,Positive,
Wrna amma ne kaam pe laga dena hai*,Positive,
"Jani, I'm brown. I'm light brown sardiyoun mein and dark brown garmiyoun mein. Also, broke 24/7 so yeah.",Positive,
MashaAllah ,Positive,
Ye figure maintain kiya huwa... Tm pakistani larkiya kya jano... Tm logo ko bus ek kaam har waqt moun me khana tooosna... Moti bhensoo sharam kro kuch .. We love slim girls not fat.......,Positive,
Hahahahahahahahahahahahahahaha ohhhh great,Positive,
Kn chintooo aa jedii shadii joi a,Positive,
Cute ,Positive,
Acha ye kya hota,Positive,
mubarak,Positive,
 phuppo hi ni meri. ..,Positive,
Acha ..ye km shuro kr dia ab ,Positive,
Acha ..tell thn ,Positive,
Tumari shadi 2 saal baad hogi wo b achanak.... kisi czn se,Positive,
Hahah meri koi czn ni meri jitni ..3 saal baad ho ni skti q ka abhi university ma b ni gya,Positive,
Ye mazak nai haqeeqat ha,Positive,
Par main ne shadi karwa Di .. ye he bhot Ha .. warna tum abi tak kunwari he rehti.. shukriya bolo mujyb,Positive,
5 saal baad.. Jab apki job achi hogi ... 2 Larkiyon k rishtay ayein gy ... czns k.. par Ap bahir kru gy,Positive,
Meri b shadi krwao huhhh,Positive,
Khana me khud garam karlunga,Positive,
Acha,Positive,
Hahahahahha acha nhi ho ga,Positive,
Ameenn..ALLAH zuban mubarak kre,Positive,
Ary wah u pamist,Positive,
Acha,Positive,
mubarak,Positive,
umeed kis se lagayen,Positive,
Main Aisa nai hon .... I am shareef larka,Positive,
rehmat ...,Positive,
Haha abey ala bachodi pel di,Positive,
Jani aap naye aaye hain market mein. Humain to 6 saal honay walay hain 😎,Positive,
lololol. video ka caption parh lijiye dost.,Positive,
allah pak janatul firdus main alla maqam day ameen,Positive,
Khuda jnnt main aala moqaam atta frmaye,Positive,
Allah maghfirat farmaye Aameen,Positive,
"ALLAH PAK MAGHFIRAT FARMAI OR DARJAAT KO BULAND FARMAI... AAMEEN SUM AAMEEN...
YOU WILL ALWAYZzz BE REMEMBERED IN OUR HEARTS NAZIA...",Positive,
Allah nazia KO jannat ka allaw muqaam atta farmaey,Positive,
ALLAH pak apni rahmat mien jaga day. Aamen,Positive,
Allah pak apni rehmat farmaye amen.,Positive,
Allah insaf karna Wala ha,Positive,
End pe Kamal kar gai...... ,Positive,
InshAllah zaroor,Positive,
Mujay sb say zyada wo pasand I thi.,Positive,
"Bht alaw 
Sab say fit wo awaz ha ""kuray wala """,Positive,
Meri eid ,Positive,
a great page.. bhttt awla. luv u all guys :),Positive,
Love uh.. ,Positive,
love you to,Positive,
apki eid,Positive,
Hahaha meri story..,Positive,
Ye achi a... Nimra esy sponser mardo,Positive,
Hahaha dear proper dupata kr lo very good video,Positive,
Sohaib Hussnain mny nangi larki nyi dekhi us ki acting dekhi wo achi ti funny ti or achi ti hm muslman hy hmy islam ki baat krni chahye tmri tarah nyi soch samjh kr bakwas kia kro,Positive,
Video bht ala h yar …,Positive,
haahhahahahahahaah tera b yehi hal he,Positive,
Lannat ha har os dost peh jo eid k din b ap ko time na dai apna,Positive,
Ye tou meri Eid kay bare me hey,Positive,
ahhaha last seeen kammmaaaaaalll hy haqeeqat hy ,Positive,
Dekh bc ye Meri story bss isi lye iss Eid Socha rehn dy,Positive,
Hahha sabar kar allah sabar karna walo ka sath ha,Positive,
izzat ke lyek ho tou du na,Positive,
bx baji diso tha hal ,Positive,
Hahahahahahahahahahahaha kamal kr di hahaha,Positive,
Tera yh hal haina jbi tu rdy na hoe ,Positive,
Sahi keh rhi ho .. ix ka yahi hal ha ,Positive,
yr tm.tw wese hi pyary ho,Positive,
Hahahahahaha.. Koi aye na aye end wala mehmaan laazmi aata hai.. ,Positive,
Jani you h9,Positive,
Hahahahhaha alla yr...,Positive,
hijab style,Positive,
"lol thanku so much for clarification. 1 week ago, we both were talking about this style",Positive,
tera ay haal hunda aa ,Positive,
Hahahha hn yrrr asa he ho ta hn har eid par,Positive,
"Mre jse suhki hai
Bqi e se achii guzrii eid",Positive,
 meri story,Positive,
Haqeeqat aa,Positive,
acha matlab fiza ki eid pictures m hi hoti h,Positive,
guzar gai eid aik dosry ka intazar krty krty,Positive,
Is liye toh eid enjoy kr rahi hn,Positive,
this is how I spend my Eid every time,Positive,
Muneeza   our second day of eid :D,Positive,
Shadi say phelaye ki eid aisi hoti thi,Positive,
koi hal ni,Positive,
Eid Mubarak Pakistan,Positive,
Wah bhei acting achi hy,Positive,
Mery hair style k sth b yhi sb hua koi aya e ni ghr :D or phly e khul gya sara,Positive,
Aisi boring eid tau sachii meri hoti,Positive,
Leken is eid pr me teno din apni frndzx k ghr gai thi ,Positive,
meri eye brows ni bni hui,Positive,
Kbi laye ga khuda ham py b acha waktt,Positive,
Merii nai guzartii esii shukar ha,Positive,
this is your eid ,Positive,
tmhari eid,Positive,
Hm toh har eid pr milte hen pr ajkal ,Positive,
Khair Mubarak apko b Mubarak,Positive,
You look good #Admin,Positive,
EID MUBARAK JANAB and to all ,Positive,
kamal kr dea Panday G <3,Positive,
Alaa bani ha ,Positive,
Thank you thank you ,Positive,
Thank you Uroosa ,Positive,
Kamal... ,Positive,
Wow The Video is Awesome & Perfect Masg For All Pakistanies,Positive,
Great video. Great message.,Positive,
"Great work, amazingly done and great message :)
Good luck to team  :) spread the love and peace...
Pakistan Zindabaad :)",Positive,
"great message yr,,,",Positive,
Good work nimra,Positive,
"Great idea......
But ordinary categorizations is a greatest threat to the unity of Pakistani people.......",Positive,
Boht zaberdast video! The best video ever,Positive,
"a very good video with a deep message, keep up the good work (y)",Positive,
Great work ,Positive,
Excellent bhaio... good Danish khan!,Positive,
I love Pakistan,Positive,
"Great msg 
keep it up  ",Positive,
Great effort,Positive,
Wah yr bht zabardast,Positive,
Pakistan zindabad  love you Pakistan ,Positive,
Zabardast <3,Positive,
Good one,Positive,
Good idea,Positive,
Video k bgair kaam chal sakta? ,Positive,
"Awww ☺️ Thank You , Thank You",Positive,
Saalgira mubarak :),Positive,
Hahha wife ha yea Agent..itni shaakie :-D end of it its funny,Positive,
Lekin bijli kharaknay ki awaaz nahi arahi...,Positive,
Bijli kharakti hai? XD,Positive,
Owsome work and awLa editing sharp very sharp perfect 100/100 :),Positive,
wah,Positive,
Kamal dost ,Positive,
Haha. Awsm video kzn. Good one,Positive,
Ha ha ha ha ha Nice msg ha ha ha omg super,Positive,
love it,Positive,
Kamal,Positive,
Oh no! Bhul gaye hum..Ye bhi use kr leni chahye thi..,Positive,
Cute :P,Positive,
Wah.. he was the person behind the camera,Positive,
Thank you.. the video has been uploaded..do check it out ,Positive,
amazing ...maza aha gaya daikh kr bhi ,Positive,
hahaahahhaau achi Hy Keeep it up,Positive,
hahaha good try,Positive,
Oh wow.... Beautiful..... <3,Positive,
Hahaaa good one,Positive,
Great job,Positive,
Ab esy real face exprtn ma maza atha haia k over acting ma,Positive,
Good one,Positive,
Nice but funny ,Positive,
Happy Eid In Advance Namra,Positive,
Thank you so much .. same to you! :D,Positive,
Good one....,Positive,
Thank you so much,Positive,
Thank you so much,Positive,
My pleasure make some video on mother love it will be gud to see from u people,Positive,
Thank you very much,Positive,
Haha thank you so much ,Positive,
"Hahahaha level hogya All sopaholicks can relate to this video and I hope next time they will be found saying""Nahe nahe ye ap le lein me kuch or le leti hoon""
P.S: Eid mubarak to you too in advance",Positive,
hahaha bilkul perfect naqsha khencha,Positive,
Lol thank you so much ,Positive,
When some cute gals give such a beautiful message you can't scroll down without liking it.,Positive,
Nice .....Advance HAPPY EID MUBARAK TO NVinez Team And All Members,Positive,
Thank you.. same to you ,Positive,
Yar wo jo start may left wali BANDI hay na BARI KAMAL hay CUTE,Positive,
Hahaha thank you g ,Positive,
Hahaha thank you g ,Positive,
Eid Mubarak ho ge,Positive,
Kher mubarak,Positive,
Shukar dangl nahi howa ,Positive,
Bht alaw,Positive,
Thank you so much,Positive,
Thank you so much ,Positive,
good work as always,Positive,
Good msg. keep it up ,Positive,
funny,Positive,
Acha kaam KR rhy ho bachOon,Positive,
Thank you so much ,Positive,
Thank you so much ,Positive,
Good 1,Positive,
Start video so funny but last nice message,Positive,
great inspiration,Positive,
"Wohooo just love it
P.s: That phupii ka walima cracked me up",Positive,
"You creative lady <3
Chah gyi really bht bht acha likha hy I couldn't read last three lessons but jtna prha it gave me a lesson k doosron ki jeet sy b seekhna chaye aur haar sy bhi (y) ...your thoughts are sooooo amazing every time with a new n wonderful idea n I really love this one :* :* ...keep shining :)",Positive,
Ab Allah izzat rkh le batain to bht ho gaien ,Positive,
Mtlb India Pak ka final me TAAKRA nhi hona?,Positive,
"Tb angrez gaye to India Pak ko lara gaye
Ab phr wohi ho rha hai. Umeed hai smj nai ho gi ",Positive,
Ye chotu ka motu se zyda acha role hota hamesha... esa q? ,Positive,
Kamal ha yr kasam sa ye lrki BHT Relented ha,Positive,
Zaberdst,Positive,
Good manners ,Positive,
Pehle sochna chahiye tha Good to see cricket boards taking action like these ..,Positive,
The way african cops treated him iss very disappointing ....! Great player,Positive,
Asghar didn't get chances and Anwar Ali was good . It's harsh to name them,Positive,
Bhai wo kaptaan hai  post mai pehlay hee mention hai wo,Positive,
Post Mayn Pehlay Mention Nahi Tha,Positive,
Selfie master Ahmed Shahzad,Positive,
Acha player ha form ma ha international matches ma wohi scr krta Nz ma b us nr kiye,Positive,
I love lahore qalandars,Positive,
Abhy chal ns babR na kitna zabrdast khala ha pora psl tum log kabhi khush na hona tul asal ma zardari jsa insan ka laiq ho,Positive,
Great day for whole Pakistan,Positive,
I love you,Positive,
I Love you Lahore Qalandars G,Positive,
Good,Positive,
Good news,Positive,
Good game bro,Positive,
Very good Lahore Qalandars,Positive,
"koi dekhy to hamen bol kon raha hy :D jin pr tars kha k hm dua kr rhy thy k ye bhi 2,4 match jeet jayn bechary ,,",Positive,
Aby jao na tm lahorio saalo daggay ho tm sab...gadhay ka gosht kha kha k khud bhi gadhay hogae ho.....Lahore aj tak PSL me playoff tak nahi phncha....yaha tak k shuru k do seasons me.5 teams k hoty hue bhi 5 position pe.hi raha or ab 6 pr agaya...... Lanatttt,Positive,
ny to bht umda prfomce di hy.tum apny lahore ki fkr kro,Positive,
Theek hai,Positive,
Lahore Love Karachi Hahahaha,Positive,
Great,Positive,
True but its the league of pakistan and we are proud of it,Positive,
good,Positive,
I Love you Lahore Qalandrs,Positive,
Bus beta bus kal tara naseeb acha tha ka saqlain haydrabad tha warna tari khair nhi thi kal,Positive,
Hahaha tu murs h to aja kl k match p zalmi meri,Positive,
Mujy manzor h zalmi meri a jao,Positive,
I love zalmi,Positive,
I love zalmi,Positive,
tu apna ap ko hoshyr smj rh h tha kia 80 pesa zalmi or tuje hum sidr side me da dta wah mor wah,Positive,
I love krachi,Positive,
Match ka maza aa gya tha,Positive,
Good aaj kis team ko support kur rahi ho?Peshawar Gladiators ,Positive,
Hahaha love Qalandars,Positive,
Next season main achi team ly k ana plz play off main bahir ni hona next year,Positive,
Next time trophy apni a dont worry,Positive,
Bohat achy,Positive,
next time koi bahir ka acha fast bowler ko khelana jese k michel starc,Positive,
Styen from south Africa ko khela laay boht acha fast bowler hai or omer gul ko,Positive,
Love you fawad ranaa:-) :-) :-) :-) :-) :-) :-),Positive,
"Mickey arthur is not god of cricket team what rubbish if a player is playing good cricket he must have given chance age doesn,t matter until he is performing.",Positive,
Good...,Positive,
Great saying ..kab tk kmran family or afridi K peechay bhago ... just forget them nd go ahead ....,Positive,
I Love your Lahore Qalandrs Very good,Positive,
Its a Good Decisions of micky ..... We appreciate It ......,Positive,
Lahore Qalandars Very good 2019,Positive,
G Lahore Qalandars 2019 Ok G Very good,Positive,
Lahore Qalandars I Love you 2019 Very good,Positive,
Love,Positive,
I Love your Lahore Qalandars Very nice 2019,Positive,
Balkay sirf yahi khayal acha hai,Positive,
I love Lahore qalandar,Positive,
Love you too man,Positive,
Rana Fawad sb great personALLAH PAK UNHY KHUSH RAKHYAMEEN,Positive,
Jo hota achy K liye hota ha,Positive,
Love LQ uncondtionly ...,Positive,
Umar akmal is great talent kuch match mai nhi chala we hope LQ end with win love to watch umar akmal batting big fan of him in LQ,Positive,
Inhsllah. INHSLLAH our pryers and best wishes is with our team . Next time not pick up the umar akml becz he is not the good choice akib jawed should knws that this man is not good to stay ni team this squad bowling and batting very Good . Next time we won the cup and we won the millons fans hearts,Positive,
I Love you Lahore Qalandars Very good,Positive,
Thank you for your support,Positive,
Love u lhr,Positive,
Love you too,Positive,
Shukar hai aqal dair se ai par ai to sahe. And rana sabb we always love you.,Positive,
Psl ko he aag lga do,Positive,
Good,Positive,
Point Table Par Position Dekho Team ki Worst Performance Dekho Or Baatein Dekho,Positive,
Yar jeet jana ab har k bahir na hojana,Positive,
2 match jeet k ye b ragarny ki batain krny lgy,Positive,
Very good,Positive,
Very good Lahore Qalandars I Love you,Positive,
Tournament Se Nikal Gae Hain Kya Faida ,Positive,
Good,Positive,
Always support you lahore qalandars if u lose or win i am always support you aj ka match tu kamal ho gya ,Positive,
Thank you for your support,Positive,
Bhai trophy apni hai ye to ab mazak he lag raha hai..... 3 saal ho ge qalanders last he hoty hn......,Positive,
Agli q? Yeh bhi trophy apni hai. Behsak lahore aagly saare match harr bhi gya tb bhi final lahore ka hi hai.....,Positive,
"Yeh jazba nahi hai, hamdardi hai",Positive,
Umer akmal ko nikal dena aglay saal inshallah jeet jae gae .,Positive,
Good luck #QALANDARZ#DamaDamMast,Positive,
Lahore Qalandars Love you,Positive,
Good ...but it's bad that umar akmal is not in the team,Positive,
Good,Positive,
Thank you for your support,Positive,
Oh no,Positive,
Ab beshak Lahore saray jeet Jaye tab bhi qualify nai kar sakti kioon k aj Karachi jeet gya,Positive,
I love Lahore qalandars or ma agy bhi Lahore ko sport karo ga qk Lahore Lahore hai g,Positive,
Sab se pehley bowlnig kiya karoo,Positive,
ye tu bat paki hai team thik nahi .. main kisi player ko ghalat nahi keh ra sab achay hain... asal main ye sab apas main mil ke nahi kheltay .. apas main shayed dost nahi.. sirf masla ye hai kisi ek player ka nahi... team ko team k sath chalna chahye... khair mein bhi lahore support krta hun Good Luck,Positive,
Jeet k ye match finals m pohch jao gy???Agr haan to pocho suggestions...Idiots!!!,Positive,
Thank you for your kind words and your support... really appreciate it how you support your team in difficult time ,Positive,
meri teamNice joke,Positive,
Very good Lahore Qalandars,Positive,
"I love Lahore qalanders so bring akmal in for gulraiz and kale abbot in for Mitchel""*** any chance of Lahore to qualify for qualifier s*****?????",Positive,
Thank you for your support we will win next year INSHALLAH,Positive,
No there is a strong squad . Those player's are playing better than umar akml . The Team.is Good. We want best opeming score or partnership today .,Positive,
Itna gusa kyun jeet to gaye ab ... abi b maza nai aya kia?,Positive,
Good team,Positive,
Jis ny kal ka match ni dekha us ny kuch b nai dekha i love lhr team,Positive,
Hum apnay matches saray jeet jayay achay margin se or baqi teams k matches bariish ki nazar ho jayay,Positive,
Hhhhhhhh good luck,Positive,
I Love your Lahore Qalandars,Positive,
Good,Positive,
Mubark ho akhir jeet he gy,Positive,
Super,Positive,
hahaha  1 match jeet k jaykant shikray ban gya a yaaar ki masla a hahahahahhahahahahhahaha ager saray jeet jatay to ?,Positive,
Good team,Positive,
Lag raha ke jeet jain ge,Positive,
Jab tak lahore ki shirt sey GEO ka logo nahi uthy ga tab tak nahi jeet sakta,Positive,
Acha,Positive,
Very good 2019 Lahore Qalandars,Positive,
Lahore Qalandars I Love your G,Positive,
Thank you for your support,Positive,
Welly plyed qalandars love u a lot,Positive,
Love you lahore qalander tum jeeto ya Haro we will support you dam ma dam mast,Positive,
Thank you for your support,Positive,
I Love you Lahore Qalandars,Positive,
Great man sacha PakistaniBig man,Positive,
Lahore Qalandars I Love you,Positive,
Great Man,Positive,
He is great man..but i want to know he is spending much money but no planing.y they didnt give chance to kyel abbot..bilal asif is good allrounder y no chnce for him and many others,Positive,
Rang baz team me rakhy hue Hy match Jeet Jaye bari baat Hy trophy to buhat door hy,Positive,
Abhi tk to aa raha hai,Positive,
Abhi ka sunao .. Maza a rha hai ,Positive,
Love u Qalandars,Positive,
yar haq maza ana match haar geye,Positive,
Hanji bilkul apni hi aa,Positive,
ahahahha zabardast,Positive,
aala .. :p,Positive,
doston ki bharpoor farmaish pe aik baar phr se arz kia hai :3,Positive,
"A reference - at memory level, works same as a pointer. Paiwasta reh shajjar se umeed e bahaar rakh :D",Positive,
Bohat aala :),Positive,
Ravian bhai aap sohnay ho to pta ni bongay zarur ho :P is shayr main shaayr kehta hai k main chat main 'in' likhta hu to vo 'int' likha jata hai. Aap ye keh re k aap int ki jga in likhtay ho? shame on you :D,Positive,
